"","Group.1","x","SH_max.x","SH_min.x","SH_sd.x","T_mean.x","T_max.x","T_min.x","T_sd.x","Rad_mean.x","Rad_max.x","Rad_min.x","Rad_sd.x","Per_mean.x","Per_max.x","Per_min.x","Per_sd.x","Per_sum.x"
"1100",2017-01-04,73.4076388888889,103.2,61.5,12.9005994323846,-6.96458333333333,-3.8,-11.3,2.373114820452,19.6736111111111,130,0,33.2329834181147,1.04166666666667,8,0,1.67613858598881,150
"1101",2017-01-05,97.5692307692308,111.5,86.3,5.49932429612731,-14.7993006993007,-11,-17.2,1.8395305778843,40.6153846153846,239,0,66.7372315241347,0.727272727272727,6,0,1.1144493883441,104
"1102",2017-01-06,83.3211267605634,86.6,80.3,1.09937641808459,-19.6478873239437,-17.1,-21.2,1.12203704758365,61.4788732394366,275,3,95.5571729874828,0.147887323943662,1,0,0.356244857593176,21
"1103",2017-01-07,81.99375,85.7,79.7,1.34081797130253,-14.2986111111111,-10.1,-20.3,2.79852573853562,37.1041666666667,186,1,54.2833434961304,0.1875,2,0,0.457551250520799,27
"1104",2017-01-08,118.570138888889,135.7,82.8,16.6600148585009,-10.2027777777778,-8.7,-11.4,0.718968223856456,35.8819444444444,179,0,57.7438879431762,0.826388888888889,5,0,1.09243976077614,119
"1105",2017-01-09,125.152777777778,130.6,121.1,2.81484437817597,-9.56666666666667,-6,-12.8,2.50314487509898,54.8125,279,0,90.3672359053591,0.104166666666667,1,0,0.306542870523083,15
"1106",2017-01-10,118.940972222222,121.9,114.2,1.9059866374558,-7.10763888888889,-2.5,-10.3,1.67403368895724,55.2708333333333,280,0,95.3054873896221,0.395833333333333,2,0,0.557451117365234,57
"1107",2017-01-11,117.36875,120.3,114.1,0.920281862417002,-7.99027777777778,-4.4,-9.8,1.81089629102425,47.5833333333333,360,0,90.2589514767279,0.493055555555556,4,0,0.74792512786508,71
"1108",2017-01-12,113.324305555556,128.6,108.7,5.9496870285882,-3.77222222222222,-1.5,-5.3,1.13146012753522,46.5,324,0,79.8542378380716,0.340277777777778,4,0,0.730582624520301,49
"1109",2017-01-13,121.2375,138.7,108.5,10.1061351926178,-8.84861111111111,-1.4,-13.1,4.41206207614895,20.2638888888889,104,0,32.6181523341507,1.16666666666667,9,0,1.87735865632423,168
"1110",2017-01-14,135.829166666667,150.5,124.2,7.58703232104355,-12.1680555555556,-10.4,-14.1,1.09395368011386,46.4513888888889,338,0,81.6733070774448,0.5,4,0,0.860963844338856,72
"1111",2017-01-15,145.234722222222,150.2,141.6,2.34080015739178,-13.5722222222222,-12.6,-14.3,0.417023157520435,45.7916666666667,263,1,72.5460909676415,0.180555555555556,1,0,0.385992097056273,26
"1112",2017-01-16,140.564583333333,143.7,137.5,1.59336336664987,-14.8090277777778,-12.8,-16,0.870488424463587,48.4652777777778,322,1,78.474878007194,0.243055555555556,2,0,0.461777165674258,35
"1113",2017-01-17,140.832638888889,148.8,134.4,4.22521286526475,-14.9840277777778,-9.2,-16.5,1.75888009484279,69.6527777777778,445,1,116.950310376352,0.222222222222222,1,0,0.417190812516496,32
"1114",2017-01-18,122.642361111111,142.8,112.7,7.52861747596835,-12.8625,-9.1,-17.7,2.31126384461847,61.3888888888889,290,0,99.8075148249871,0.125,1,0,0.331873259151532,18
"1115",2017-01-19,111.754861111111,115,106.6,2.24134168925391,-9.24444444444445,-5.3,-13.1,2.28267349627543,62.4513888888889,289,0,101.413632679055,0.1875,2,0,0.409139468757421,27
"1116",2017-01-20,109.804861111111,111.8,106.4,1.2544928968023,-5.52916666666667,-3.6,-9.1,1.00048065371677,62.3541666666667,296,0,103.457194874637,0.152777777777778,2,0,0.379905112268701,22
"1117",2017-01-21,110.360416666667,111.3,108.6,0.606747461896201,-2.65902777777778,0.4,-5.3,1.59010986973366,63.7986111111111,301,0,105.941307135121,0.159722222222222,1,0,0.36762694766512,23
"1118",2017-01-22,110.920833333333,111.9,109.6,0.514390806778175,-0.540972222222222,0.4,-1.7,0.501384543799927,64.0763888888889,301,0,106.276857065439,0.152777777777778,1,0,0.361028918982788,22
"1119",2017-01-23,109.514583333333,111.1,106.9,0.984208797990527,-2.00486111111111,0.2,-3.7,0.917455424584462,65.2847222222222,305,0,107.835387577123,0.145833333333333,1,0,0.354170951571502,21
"1120",2017-01-24,108.963888888889,110.5,103.1,1.67301123396306,-4.88958333333333,-0.1,-7.5,1.61944990876316,66.1875,307,0,108.671827059747,0.229166666666667,2,0,0.438030397770097,33
"1121",2017-01-25,108.72027972028,110.7,105,1.51664750008544,-3.7006993006993,-0.4,-7.9,2.48092714676081,66.6433566433566,309,-2,109.918818032527,0.258741258741259,2,0,0.470440110290604,37
"1122",2017-01-26,107.513194444444,109,102.7,1.4088752905437,-0.710416666666667,1.8,-4,0.95578611514402,65.9930555555556,307,-2,109.979877150372,0.201388888888889,1,0,0.40243769636566,29
"1123",2017-01-27,107.08125,108.4,103.1,0.976576634513095,1.09236111111111,5,-1.8,1.41723062269965,68.5694444444444,320,-2,113.873543700607,0.131944444444444,1,0,0.339611620584533,19
"1124",2017-01-28,106.086805555556,107.6,101.6,1.45852912438601,-0.177083333333333,5.2,-3,2.03626968517661,68.2013888888889,318,-2,113.673165388873,0.236111111111111,2,0,0.442278131507704,34
"1125",2017-01-29,105.71048951049,107.3,102,1.30539041090748,-2.3027972027972,1.4,-4.6,1.51112979168438,69.3706293706294,323,0,113.736208160744,0.132867132867133,1,0,0.340624162751518,19
"1126",2017-01-30,106.577622377622,107.7,103,0.912466058054407,-1.87692307692308,0.5,-4.2,1.17621332666137,58.1888111888112,338,0,95.5491873218844,0.244755244755245,2,0,0.477917772654964,35
"1127",2017-01-31,107.236111111111,111.5,105.2,0.633186095018385,-0.991666666666667,1.1,-2.3,0.824239424785438,40.6458333333333,265,0,62.5954341316192,0.277777777777778,3,0,0.5726205793493,40
"1128",2017-02-01,111.130555555556,113.6,107.5,1.51132220062262,-0.636805555555556,1.9,-3,1.38421402442811,73.0694444444444,355,-1,122.981643566163,0.180555555555556,1,0,0.385992097056273,26
"1129",2017-02-02,110.613888888889,112.9,107.8,1.69246008355327,1.10416666666667,2.2,-0.3,0.506168246442123,81.5416666666667,355,-1,128.869255313418,0.194444444444444,2,0,0.446865975085595,28
"1130",2017-02-03,104.071328671329,107.6,100.4,1.40379878868082,0.927972027972028,4.8,-1.9,1.37084355619089,60.1118881118881,346,-1,95.0887728222026,0.258741258741259,2,0,0.499482643797302,37
"1131",2017-02-04,103.28125,105.8,100.7,1.29306751617949,-3.15763888888889,0,-5,1.47613082697206,58.4166666666667,348,-2,102.317037798092,0.375,3,0,0.678078321280226,54
"1132",2017-02-05,103.146527777778,105.8,101.1,1.10920580133378,-3.28888888888889,-0.3,-5.2,1.55891799984006,55.7777777777778,325,-2,96.7363545928949,0.243055555555556,2,0,0.446376675860351,35
"1133",2017-02-06,108.606944444444,111.8,103.1,2.75009606387274,-5.86597222222222,-3.2,-7,1.0756792093653,48.4236111111111,289,-168,88.0391346437863,0.215277777777778,1,0,0.412449521292737,31
"1134",2017-02-07,110.413194444444,112.1,106.8,1.41906334358822,-6.74791666666667,-5,-8.1,0.83162733299178,76.5138888888889,357,-2,122.334688578203,0.1875,1,0,0.39167472590032,27
"1135",2017-02-08,108.472222222222,110,105.5,1.01640009497695,-5.64791666666667,-1.5,-7.3,1.51873929821548,63.4652777777778,327,-2,96.3059600791947,0.159722222222222,1,0,0.36762694766512,23
"1136",2017-02-09,107.875694444444,109.3,104.3,1.19153462355475,-7.28611111111111,-3.2,-9,1.49599049729187,82.625,363,-2,125.930487818629,0.111111111111111,1,0,0.315366611194177,16
"1137",2017-02-10,108.463888888889,109.2,107.5,0.377628061196401,-3.28472222222222,-0.6,-8.4,2.43228056224785,82.4027777777778,445,-1,134.637369444635,0.201388888888889,2,0,0.419454542760134,29
"1138",2017-02-11,106.832638888889,108.3,101,1.60474950057508,-1.85972222222222,3.9,-3.9,1.59625082788286,91.1319444444444,382,-2,141.155632331303,0.201388888888889,2,0,0.419454542760134,29
"1139",2017-02-12,106.256338028169,107.4,103.4,0.782473328005534,-0.142253521126761,3.7,-3,1.60479441000764,81.612676056338,354,-2,122.839562584903,0.0985915492957746,1,0,0.299168093714676,14
"1140",2017-02-13,105.432167832168,106.9,101.4,1.3636943091533,0.673426573426573,3.6,-2.8,0.966331166002355,92.2937062937063,382,-2,139.440271031946,0.146853146853147,1,0,0.355203610683851,21
"1141",2017-02-14,105.109285714286,106.4,102.3,1.09510989091312,3.26785714285714,5.1,1,1.1135055705761,93.9857142857143,398,-1,145.497953493199,0.157142857142857,2,0,0.384435090954566,22
"1142",2017-02-15,104.652777777778,106.6,100.3,1.67356846015674,3.73611111111111,7.5,-0.5,1.8379302402397,98.1527777777778,398,0,145.87662760614,0.125,1,0,0.331873259151532,18
"1143",2017-02-16,105.286013986014,107.1,103,0.899264284470445,0.344055944055944,5.5,-2.1,1.97646798278876,100.937062937063,404,-2,149.436227708934,0.118881118881119,1,0,0.324786180790597,17
"1144",2017-02-17,108.63125,114.4,104.6,2.80467812869755,-3.84513888888889,-0.8,-7,2.25487288529237,61.4166666666667,375,-1,94.176927674955,0.25,2,0,0.480384461415261,36
"1145",2017-02-18,114.483333333333,117.1,111,1.48493601378476,-6.10208333333333,-3.7,-7.3,0.897273940597588,63.2361111111111,412,-1,97.6207150227553,0.166666666666667,1,0,0.373978796003383,24
"1146",2017-02-19,112.031944444444,115.5,108.2,1.74234199664005,-3.51111111111111,-1,-5.7,1.23027719379901,113.715277777778,447,-1,166.879700533863,0.152777777777778,1,0,0.361028918982788,22
"1147",2017-02-20,118.065034965035,121.7,112.5,2.41851015544865,-3.91328671328671,-0.7,-6.3,1.88971410618963,75.3146853146853,482,-168,119.075217060621,0.251748251748252,1,0,0.435542909846257,36
"1148",2017-02-21,123.070833333333,135.2,115.8,6.6571574080267,-0.335416666666667,1.3,-3.3,0.82635510662049,63.8958333333333,274,-1,91.6543154955131,0.493055555555556,4,0,0.74792512786508,71
"1149",2017-02-22,132.075352112676,135.8,125.7,3.01495531457702,2.00915492957746,4.1,-0.7,1.81521953929176,101.802816901408,447,-1,154.480563602726,0.274647887323944,3,0,0.53454250601817,39
"1150",2017-02-23,122.120138888889,126,118.9,2.03231171075352,4.13333333333333,6.2,1.5,1.07339081054751,106.923611111111,471,-1,155.869233334085,0.222222222222222,2,0,0.464764688854711,32
"1151",2017-02-24,131.161805555556,151.2,117.9,10.8931234902811,-5.14722222222222,1.3,-8.9,3.28386486533299,60.0069444444444,302,-1,88.4026465863179,0.493055555555556,4,0,0.844534280380702,71
"1152",2017-02-25,142.347916666667,147.8,137.9,3.01638807648685,-6.35138888888889,0.8,-11.1,3.7040515732773,125.333333333333,488,-1,175.627028520251,0.277777777777778,2,0,0.507901819217315,40
"1153",2017-02-26,136.513986013986,138.7,133.5,1.21577665425951,2.5951048951049,5.3,0.1,0.90494172805383,87.1258741258741,465,-1,125.104849948931,0.167832167832168,1,0,0.375030777817043,24
"1154",2017-02-27,133.587412587413,135.3,129.3,1.59006010750357,2.52657342657343,6.6,-0.2,1.25096869783015,97.1538461538462,536,0,136.267410449439,0.251748251748252,3,0,0.523645556240923,36
"1155",2017-02-28,122.711111111111,143.4,115.2,7.71797566769606,-1.67916666666667,0.6,-6.5,2.14302821494957,72.2708333333333,295,0,98.9100897615777,0.451388888888889,4,0,0.851406578781937,65
