statnr,datum,RSX
12311,2017121614,0
12311,2017121615,0.3
12311,2017121616,0.1
12311,2017121617,0
12311,2017121618,0.2
12311,2017121619,0.5
12311,2017121620,0.3
12311,2017121621,0.4
12311,2017121622,0
12311,2017121623,0.1
12311,2017121624,0
12311,2017121701,0.3
12311,2017121702,0.1
12311,2017121703,0
12311,2017121704,0
12311,2017121705,0
12311,2017121706,0.1
12311,2017121707,0.1
12311,2017121708,0.1
12311,2017121709,0.2
12311,2017121710,0.5
12311,2017121711,0.2
12311,2017121712,0.1
12311,2017121713,0.1
12311,2017121714,0.3
12311,2017121715,0.5
12311,2017121716,1.3
12311,2017121717,0.4
12311,2017121718,0.4
12311,2017121719,0.2
12311,2017121720,0.4
12311,2017121721,0.3
12311,2017121722,0.6
12311,2017121723,0.3
12311,2017121724,0.3
12311,2017121801,0.3
12311,2017121802,0.1
12311,2017121803,0
12311,2017121804,0
12311,2017121805,0.1
12311,2017121806,0
12311,2017121807,0
12311,2017121808,0
12311,2017121809,0.1
12311,2017121810,0
12311,2017121811,0
12311,2017121812,0
12311,2017121813,0
12311,2017121814,0
12311,2017121815,0
12311,2017121816,0
12311,2017121817,0
12311,2017121818,0
12311,2017121819,0
12311,2017121820,0
12311,2017121821,0
12311,2017121822,0
12311,2017121823,0
12311,2017121824,0
12311,2017121901,0
12311,2017121902,0
12311,2017121903,0
12311,2017121904,0
12311,2017121905,0
12311,2017121906,0
12311,2017121907,0
12311,2017121908,0
12311,2017121909,0
12311,2017121910,0
12311,2017121911,0
12311,2017121912,0
12311,2017121913,0
12311,2017121914,0
12311,2017121915,0
12311,2017121916,0
12311,2017121917,0
12311,2017121918,0.1
12311,2017121919,0
12311,2017121920,0.2
12311,2017121921,0.3
12311,2017121922,0.3
12311,2017121923,0.1
12311,2017121924,0.2
12311,2017122001,0.3
12311,2017122002,0
12311,2017122003,0.1
12311,2017122004,0.3
12311,2017122005,0
12311,2017122006,0.2
12311,2017122007,0.3
12311,2017122008,0.1
12311,2017122009,0.1
12311,2017122010,0.1
12311,2017122011,0
12311,2017122012,0
12311,2017122013,0
12311,2017122014,0
12311,2017122015,0
12311,2017122016,0
12311,2017122017,0
12311,2017122018,0
12311,2017122019,0
12311,2017122020,0
12311,2017122021,0
12311,2017122022,0
12311,2017122023,0
12311,2017122024,0
12311,2017122101,0
12311,2017122102,0
12311,2017122103,0
12311,2017122104,0
12311,2017122105,0
12311,2017122106,0
12311,2017122107,0
12311,2017122108,0
12311,2017122109,0
12311,2017122110,0.1
12311,2017122111,0
12311,2017122112,0
12311,2017122113,0
12311,2017122114,0
12311,2017122115,0.1
12311,2017122116,0.1
12311,2017122117,0.1
12311,2017122118,0.1
12311,2017122119,0.7
12311,2017122120,0.9
12311,2017122121,0.5
12311,2017122122,0.3
12311,2017122123,0.8
12311,2017122124,0.2
12311,2017122201,0.3
12311,2017122202,0.1
12311,2017122203,0.1
12311,2017122204,0
12311,2017122205,0
12311,2017122206,0.1
12311,2017122207,0.3
12311,2017122208,0
12311,2017122209,0.1
12311,2017122210,0
12311,2017122211,0.5
12311,2017122212,1.7
12311,2017122213,0.1
12311,2017122214,0.1
12311,2017122215,0
12311,2017122216,0.3
12311,2017122217,0.3
12311,2017122218,0.1
12311,2017122219,0.1
12311,2017122220,0.1
12311,2017122221,0.2
12311,2017122222,0
12311,2017122223,0.2
12311,2017122224,0.2
12311,2017122301,0
12311,2017122302,0
12311,2017122303,0
12311,2017122304,0.1
12311,2017122305,0
12311,2017122306,0
12311,2017122307,0.1
12311,2017122308,0
12311,2017122309,0
12311,2017122310,0
12311,2017122311,0
12311,2017122312,0
12311,2017122313,0
12311,2017122314,0
12311,2017122315,0
12311,2017122316,0
12311,2017122317,0
12311,2017122318,0
12311,2017122319,0
12311,2017122320,0
12311,2017122321,0
12311,2017122322,0
12311,2017122323,0
12311,2017122324,0
12311,2017122401,0
12311,2017122402,0
12311,2017122403,0
12311,2017122404,0
12311,2017122405,0
12311,2017122406,0
12311,2017122407,0
12311,2017122408,0
12311,2017122409,0
12311,2017122410,0
12311,2017122411,0
12311,2017122412,0
12311,2017122413,0
12311,2017122414,0
12311,2017122415,0
12311,2017122416,0
12311,2017122417,0
12311,2017122418,0
12311,2017122419,0
12311,2017122420,0
12311,2017122421,0
12311,2017122422,0
12311,2017122423,0
12311,2017122424,0
12311,2017122501,0
12311,2017122502,0
12311,2017122503,0
12311,2017122504,0
12311,2017122505,0
12311,2017122506,0
12311,2017122507,0
12311,2017122508,0
12311,2017122509,0
12311,2017122510,0
12311,2017122511,0
12311,2017122512,0
12311,2017122513,0
12311,2017122514,0
12311,2017122515,0
12311,2017122516,0
12311,2017122517,0
12311,2017122518,0
12311,2017122519,0
12311,2017122520,0
12311,2017122521,0
12311,2017122522,0
12311,2017122523,0
12311,2017122524,0
12311,2017122601,0
12311,2017122602,0
12311,2017122603,0
12311,2017122604,0
12311,2017122605,0
12311,2017122606,0
12311,2017122607,0
12311,2017122608,0
12311,2017122609,0
12311,2017122610,0
12311,2017122611,0
12311,2017122612,0
12311,2017122613,0
12311,2017122614,0
12311,2017122615,0
12311,2017122616,0
12311,2017122617,0
12311,2017122618,0
12311,2017122619,0
12311,2017122620,0
12311,2017122621,0
12311,2017122622,0
12311,2017122623,0
12311,2017122624,0
12311,2017122701,0
12311,2017122702,0
12311,2017122703,0
12311,2017122704,0
12311,2017122705,0
12311,2017122706,0
12311,2017122707,0
12311,2017122708,0
12311,2017122709,0
12311,2017122710,0
12311,2017122711,0
12311,2017122712,0
12311,2017122713,0
12311,2017122714,0
12311,2017122715,0
12311,2017122716,0
12311,2017122717,0
12311,2017122718,0
12311,2017122719,0
12311,2017122720,0
12311,2017122721,0
12311,2017122722,0
12311,2017122723,0
12311,2017122724,1.2
12311,2017122801,2.1
12311,2017122802,2.3
12311,2017122803,1.3
12311,2017122804,1.5
12311,2017122805,0.5
12311,2017122806,0.4
12311,2017122807,0.1
12311,2017122808,0.1
12311,2017122809,0
12311,2017122810,0
12311,2017122811,1
12311,2017122812,0.1
12311,2017122813,0.2
12311,2017122814,0.3
12311,2017122815,0.6
12311,2017122816,0.8
12311,2017122817,1.3
12311,2017122818,0.3
12311,2017122819,0.3
12311,2017122820,0.5
12311,2017122821,1.2
12311,2017122822,0.4
12311,2017122823,0.4
12311,2017122824,0.2
12311,2017122901,0.2
12311,2017122902,0.3
12311,2017122903,1.3
12311,2017122904,0.1
12311,2017122905,0
12311,2017122906,0.1
12311,2017122907,0
12311,2017122908,0
12311,2017122909,0
12311,2017122910,1
12311,2017122911,0.1
12311,2017122912,0
12311,2017122913,0
12311,2017122914,0
12311,2017122915,0
12311,2017122916,0
12311,2017122917,0
12311,2017122918,0
12311,2017122919,0
12311,2017122920,0
12311,2017122921,0
12311,2017122922,0
12311,2017122923,0
12311,2017122924,0.1
12311,2017123001,0
12311,2017123002,0.3
12311,2017123003,0
12311,2017123004,0
12311,2017123005,0.3
12311,2017123006,0
12311,2017123007,0
12311,2017123008,0
12311,2017123009,1.7
12311,2017123010,0
12311,2017123011,0.1
12311,2017123012,0
12311,2017123013,0
12311,2017123014,0.6
12311,2017123015,2
12311,2017123016,0.9
12311,2017123017,0.4
12311,2017123018,0.1
12311,2017123019,0.1
12311,2017123020,0.2
12311,2017123021,0.1
12311,2017123022,0.7
12311,2017123023,2.2
12311,2017123024,2.2
12311,2017123101,2.3
12311,2017123102,0.5
12311,2017123103,0
12311,2017123104,0
12311,2017123105,0
12311,2017123106,0
12311,2017123107,0
12311,2017123108,0
12311,2017123109,0
12311,2017123110,0
12311,2017123111,0
12311,2017123112,0
12311,2017123113,0
12311,2017123114,0
12311,2017123115,0
12311,2017123116,0
12311,2017123117,0
12311,2017123118,0
12311,2017123119,0
12311,2017123120,0
12311,2017123121,0
12311,2017123122,0
12311,2017123123,0
12311,2017123124,0
12311,2018010101,0
12311,2018010102,0
12311,2018010103,0
12311,2018010104,0
12311,2018010105,0
12311,2018010106,0
12311,2018010107,0
12311,2018010108,0
12311,2018010109,1.1
12311,2018010110,1
12311,2018010111,0.4
12311,2018010112,0
12311,2018010113,0
12311,2018010114,0
12311,2018010115,0
12311,2018010116,0
12311,2018010117,0
12311,2018010118,0
12311,2018010119,0
12311,2018010120,0
12311,2018010121,0
12311,2018010122,0
12311,2018010123,0
12311,2018010124,0
12311,2018010201,0
12311,2018010202,0
12311,2018010203,0
12311,2018010204,0
12311,2018010205,0
12311,2018010206,0
12311,2018010207,0
12311,2018010208,0.2
12311,2018010209,0
12311,2018010210,0
12311,2018010211,0.1
12311,2018010212,0.7
12311,2018010213,0.5
12311,2018010214,0.2
12311,2018010215,0.1
12311,2018010216,0.1
12311,2018010217,0.1
12311,2018010218,0
12311,2018010219,0
12311,2018010220,0.1
12311,2018010221,0
12311,2018010222,0
12311,2018010223,0
12311,2018010224,0
12311,2018010301,0
12311,2018010302,0
12311,2018010303,0.2
12311,2018010304,0.5
12311,2018010305,1.2
12311,2018010306,0.7
12311,2018010307,0
12311,2018010308,0.2
12311,2018010309,0.1
12311,2018010310,0
12311,2018010311,0
12311,2018010312,0
12311,2018010313,1.5
12311,2018010314,6.3
12311,2018010315,2.7
12311,2018010316,1.2
12311,2018010317,0.4
12311,2018010318,0.5
12311,2018010319,0.3
12311,2018010320,0.1
12311,2018010321,0
12311,2018010322,0
12311,2018010323,0.2
12311,2018010324,0
12311,2018010401,0.2
12311,2018010402,0
12311,2018010403,0.1
12311,2018010404,0.2
12311,2018010405,0
12311,2018010406,0
12311,2018010407,0
12311,2018010408,0.2
12311,2018010409,0.9
12311,2018010410,1.8
12311,2018010411,2.4
12311,2018010412,2.6
12311,2018010413,1.5
12311,2018010414,2
12311,2018010415,3.1
12311,2018010416,2.7
12311,2018010417,4.7
12311,2018010418,4.6
12311,2018010419,2.5
12311,2018010420,2.1
12311,2018010421,1.5
12311,2018010422,0.5
12311,2018010423,0.3
12311,2018010424,0.2
12311,2018010501,0
12311,2018010502,0
12311,2018010503,0.2
12311,2018010504,0.2
12311,2018010505,0
12311,2018010506,0.1
12311,2018010507,0.2
12311,2018010508,0.1
12311,2018010509,0
12311,2018010510,0
12311,2018010511,0
12311,2018010512,0
12311,2018010513,0
12311,2018010514,0
12311,2018010515,0
12311,2018010516,0
12311,2018010517,0
12311,2018010518,0
12311,2018010519,0
12311,2018010520,0
12311,2018010521,0
12311,2018010522,0
12311,2018010523,0
12311,2018010524,0
12311,2018010601,0
12311,2018010602,0
12311,2018010603,0
12311,2018010604,0
12311,2018010605,0
12311,2018010606,0
12311,2018010607,0
12311,2018010608,0
12311,2018010609,0
12311,2018010610,0
12311,2018010611,0
12311,2018010612,0
12311,2018010613,0
12311,2018010614,0
12311,2018010615,0
12311,2018010616,0
12311,2018010617,0
12311,2018010618,0
12311,2018010619,0
12311,2018010620,0
12311,2018010621,0
12311,2018010622,0
12311,2018010623,0
12311,2018010624,0
12311,2018010701,0
12311,2018010702,0
12311,2018010703,0
12311,2018010704,0
12311,2018010705,0
12311,2018010706,0
12311,2018010707,0
12311,2018010708,0
12311,2018010709,0
12311,2018010710,0
12311,2018010711,0
12311,2018010712,0
12311,2018010713,0
12311,2018010714,0
12311,2018010715,0
12311,2018010716,0
12311,2018010717,0
12311,2018010718,0
12311,2018010719,0
12311,2018010720,0
12311,2018010721,0
12311,2018010722,0
12311,2018010723,0
12311,2018010724,0
12311,2018010801,0
12311,2018010802,0
12311,2018010803,0
12311,2018010804,0
12311,2018010805,0
12311,2018010806,0
12311,2018010807,0
12311,2018010808,0
12311,2018010809,0
12311,2018010810,0
12311,2018010811,0
12311,2018010812,0
12311,2018010813,0
12311,2018010814,0
12311,2018010815,0
12311,2018010816,0
12311,2018010817,0
12311,2018010818,0
12311,2018010819,0
12311,2018010820,0
12311,2018010821,0
12311,2018010822,0
12311,2018010823,0
12311,2018010824,0
12311,2018010901,0
12311,2018010902,0
12311,2018010903,0
12311,2018010904,0
12311,2018010905,0
12311,2018010906,0
12311,2018010907,0
12311,2018010908,0
12311,2018010909,0
12311,2018010910,0
12311,2018010911,0
12311,2018010912,0
12311,2018010913,0.4
12311,2018010914,3.2
12311,2018010915,1.1
12311,2018010916,0
12311,2018010917,0
12311,2018010918,0
12311,2018010919,0
12311,2018010920,0
12311,2018010921,0
12311,2018010922,0
12311,2018010923,0
12311,2018010924,0
12311,2018011001,0
12311,2018011002,0
12311,2018011003,0
12311,2018011004,0
12311,2018011005,0
12311,2018011006,0
12311,2018011007,0
12311,2018011008,0
12311,2018011009,0
12311,2018011010,0
12311,2018011011,0
12311,2018011012,0
12311,2018011013,0
12311,2018011014,0
12311,2018011015,0
12311,2018011016,0
12311,2018011017,0
12311,2018011018,0
12311,2018011019,0
12311,2018011020,0
12311,2018011021,0
12311,2018011022,0
12311,2018011023,0
12311,2018011024,0
12311,2018011101,0
12311,2018011102,0
12311,2018011103,0
12311,2018011104,0
12311,2018011105,0
12311,2018011106,0
12311,2018011107,0
12311,2018011108,0
12311,2018011109,0
12311,2018011110,0
12311,2018011111,0
12311,2018011112,0
12311,2018011113,0
12311,2018011114,0
12311,2018011115,0
12311,2018011116,0
12311,2018011117,0
12311,2018011118,0
12311,2018011119,0
12311,2018011120,0
12311,2018011121,0
12311,2018011122,0
12311,2018011123,0
12311,2018011124,0
12311,2018011201,0
12311,2018011202,0
12311,2018011203,0
12311,2018011204,0
12311,2018011205,0
12311,2018011206,0
12311,2018011207,0
12311,2018011208,0
12311,2018011209,0
12311,2018011210,0
12311,2018011211,0
12311,2018011212,0
12311,2018011213,0
12311,2018011214,0
12311,2018011215,0
12311,2018011216,0
12311,2018011217,0
12311,2018011218,0
12311,2018011219,0
12311,2018011220,0
12311,2018011221,0
12311,2018011222,0
12311,2018011223,0
12311,2018011224,0
12311,2018011301,0
12311,2018011302,0
12311,2018011303,0
12311,2018011304,0
12311,2018011305,0
12311,2018011306,0
12311,2018011307,0
12311,2018011308,0
12311,2018011309,0
12311,2018011310,0
12311,2018011311,0
12311,2018011312,0
12311,2018011313,0
12311,2018011314,0
12311,2018011315,0
12311,2018011316,0
12311,2018011317,0
12311,2018011318,0
12311,2018011319,0
12311,2018011320,0
12311,2018011321,0
12311,2018011322,0
12311,2018011323,0
12311,2018011324,0
12311,2018011401,0
12311,2018011402,0
12311,2018011403,0
12311,2018011404,0
12311,2018011405,0
12311,2018011406,0
12311,2018011407,0
12311,2018011408,0
12311,2018011409,0
12311,2018011410,0
12311,2018011411,0
12311,2018011412,0
12311,2018011413,0
12311,2018011414,0
12311,2018011415,0
12311,2018011416,0
12311,2018011417,0
12311,2018011418,0
12311,2018011419,0
12311,2018011420,0
12311,2018011421,0
12311,2018011422,0
12311,2018011423,0
12311,2018011424,0
12311,2018011501,0
12311,2018011502,0
12311,2018011503,0
12311,2018011504,0
12311,2018011505,0
12311,2018011506,0
12311,2018011507,0
12311,2018011508,0
12311,2018011509,0
12311,2018011510,0
12311,2018011511,0
12311,2018011512,0
12311,2018011513,0
12311,2018011514,0
12311,2018011515,0
12311,2018011516,0
12311,2018011517,0
12311,2018011518,0
12311,2018011519,0
12311,2018011520,0
12311,2018011521,0
12311,2018011522,0
12311,2018011523,0
12311,2018011524,0
12311,2018011601,0
12311,2018011602,0
12311,2018011603,0
12311,2018011604,0
12311,2018011605,0
12311,2018011606,0
12311,2018011607,0
12311,2018011608,0
12311,2018011609,0
12311,2018011610,0
12311,2018011611,0
12311,2018011612,0
12311,2018011613,0
12311,2018011614,0
12311,2018011615,0.1
12311,2018011616,0
12311,2018011617,0
12311,2018011618,1.7
12311,2018011619,1.8
12311,2018011620,1
12311,2018011621,0.3
12311,2018011622,0.2
12311,2018011623,0.1
12311,2018011624,0.2
12311,2018011701,0.6
12311,2018011702,1.4
12311,2018011703,0.5
12311,2018011704,1.4
12311,2018011705,0.4
12311,2018011706,0.7
12311,2018011707,1.7
12311,2018011708,1
12311,2018011709,0.7
12311,2018011710,0.3
12311,2018011711,1.5
12311,2018011712,1.4
12311,2018011713,2.2
12311,2018011714,0.7
12311,2018011715,1.4
12311,2018011716,2
12311,2018011717,0.3
12311,2018011718,0.7
12311,2018011719,1.2
12311,2018011720,0.7
12311,2018011721,1
12311,2018011722,1.2
12311,2018011723,1.8
12311,2018011724,1.3
12311,2018011801,1.5
12311,2018011802,0.5
12311,2018011803,0.3
12311,2018011804,0.3
12311,2018011805,0.2
12311,2018011806,0.1
12311,2018011807,0.4
12311,2018011808,0.8
12311,2018011809,0.8
12311,2018011810,1.7
12311,2018011811,1.7
12311,2018011812,0.9
12311,2018011813,0.2
12311,2018011814,0.2
12311,2018011815,0
12311,2018011816,0.1
12311,2018011817,0
12311,2018011818,0.3
12311,2018011819,0
12311,2018011820,0
12311,2018011821,0.1
12311,2018011822,0.2
12311,2018011823,0.2
12311,2018011824,0
12311,2018011901,0.2
12311,2018011902,1.9
12311,2018011903,1
12311,2018011904,1.4
12311,2018011905,0.7
12311,2018011906,0.7
12311,2018011907,2
12311,2018011908,0.8
12311,2018011909,1.6
12311,2018011910,1.3
12311,2018011911,0.7
12311,2018011912,0.7
12311,2018011913,1
12311,2018011914,0.1
12311,2018011915,0.1
12311,2018011916,0
12311,2018011917,0.1
12311,2018011918,0
12311,2018011919,0
12311,2018011920,0
12311,2018011921,0
12311,2018011922,0
12311,2018011923,0
12311,2018011924,0
12311,2018012001,0
12311,2018012002,0
12311,2018012003,0.2
12311,2018012004,0
12311,2018012005,0.1
12311,2018012006,0
12311,2018012007,0.2
12311,2018012008,0
12311,2018012009,0.8
12311,2018012010,0
12311,2018012011,0
12311,2018012012,0
12311,2018012013,0
12311,2018012014,0
12311,2018012015,0
12311,2018012016,0
12311,2018012017,0
12311,2018012018,0
12311,2018012019,0
12311,2018012020,0
12311,2018012021,0.2
12311,2018012022,0.3
12311,2018012023,0.5
12311,2018012024,0.6
12311,2018012101,0.6
12311,2018012102,2.5
12311,2018012103,2.2
12311,2018012104,2.2
12311,2018012105,1.3
12311,2018012106,0.4
12311,2018012107,0.7
12311,2018012108,1
12311,2018012109,0.9
12311,2018012110,2.3
12311,2018012111,1.9
12311,2018012112,1.8
12311,2018012113,1.1
12311,2018012114,1.4
12311,2018012115,1.2
12311,2018012116,1
12311,2018012117,0.6
12311,2018012118,0.6
12311,2018012119,0
12311,2018012120,0
12311,2018012121,0
12311,2018012122,0
12311,2018012123,0
12311,2018012124,0
12311,2018012201,0
12311,2018012202,0.1
12311,2018012203,0.8
12311,2018012204,1.1
12311,2018012205,1.9
12311,2018012206,1.9
12311,2018012207,1.5
12311,2018012208,0.8
12311,2018012209,1.1
12311,2018012210,0.8
12311,2018012211,0.6
12311,2018012212,2
12311,2018012213,4.9
12311,2018012214,3.2
12311,2018012215,2.2
12311,2018012216,0.6
12311,2018012217,0
12311,2018012218,1
12311,2018012219,1.3
12311,2018012220,1.6
12311,2018012221,2
12311,2018012222,1.7
12311,2018012223,0.5
12311,2018012224,0.1
12311,2018012301,0.1
12311,2018012302,0.3
12311,2018012303,0.6
12311,2018012304,0.3
12311,2018012305,0.9
12311,2018012306,0.4
12311,2018012307,0.7
12311,2018012308,0.8
12311,2018012309,0.5
12311,2018012310,0.5
12311,2018012311,1.8
12311,2018012312,1.3
12311,2018012313,1.2
12311,2018012314,0.5
12311,2018012315,0
12311,2018012316,0
12311,2018012317,0
12311,2018012318,0
12311,2018012319,0
12311,2018012320,0
12311,2018012321,0
12311,2018012322,0
12311,2018012323,0
12311,2018012324,0
12311,2018012401,0
12311,2018012402,0
12311,2018012403,0
12311,2018012404,0
12311,2018012405,0
12311,2018012406,0
12311,2018012407,0
12311,2018012408,0
12311,2018012409,0
12311,2018012410,0
12311,2018012411,0
12311,2018012412,0
12311,2018012413,0
12311,2018012414,0
12311,2018012415,0
12311,2018012416,0
12311,2018012417,0
12311,2018012418,0
12311,2018012419,0
12311,2018012420,0
12311,2018012421,0
12311,2018012422,0
12311,2018012423,0
12311,2018012424,0
12311,2018012501,0
12311,2018012502,0
12311,2018012503,0
12311,2018012504,0
12311,2018012505,0
12311,2018012506,0
12311,2018012507,0
12311,2018012508,0
12311,2018012509,0
12311,2018012510,0
12311,2018012511,0
12311,2018012512,0
12311,2018012513,0
12311,2018012514,0
12311,2018012515,0
12311,2018012516,0
12311,2018012517,0
12311,2018012518,0
12311,2018012519,0
12311,2018012520,0
12311,2018012521,0
12311,2018012522,0
12311,2018012523,0
12311,2018012524,0
12311,2018012601,0
12311,2018012602,0
12311,2018012603,0
12311,2018012604,0
12311,2018012605,0
12311,2018012606,0
12311,2018012607,0
12311,2018012608,0
12311,2018012609,0
12311,2018012610,0
12311,2018012611,0
12311,2018012612,0
12311,2018012613,0
12311,2018012614,0
12311,2018012615,0
12311,2018012616,0
12311,2018012617,0
12311,2018012618,0
12311,2018012619,0
12311,2018012620,0
12311,2018012621,0
12311,2018012622,0
12311,2018012623,0
12311,2018012624,0
12311,2018012701,0
12311,2018012702,0
12311,2018012703,0
12311,2018012704,0
12311,2018012705,0
12311,2018012706,0
12311,2018012707,0
12311,2018012708,0
12311,2018012709,0
12311,2018012710,0
12311,2018012711,0
12311,2018012712,0
12311,2018012713,0
12311,2018012714,0
12311,2018012715,0
12311,2018012716,0
12311,2018012717,0
12311,2018012718,0
12311,2018012719,0
12311,2018012720,0
12311,2018012721,0
12311,2018012722,0
12311,2018012723,0
12311,2018012724,0
12311,2018012801,0
12311,2018012802,0
12311,2018012803,0
12311,2018012804,0
12311,2018012805,0
12311,2018012806,0
12311,2018012807,0
12311,2018012808,0
12311,2018012809,0
12311,2018012810,0
12311,2018012811,0
12311,2018012812,0
12311,2018012813,0
12311,2018012814,0
12311,2018012815,0
12311,2018012816,0
12311,2018012817,0
12311,2018012818,0
12311,2018012819,0
12311,2018012820,0
12311,2018012821,0
12311,2018012822,0
12311,2018012823,0
12311,2018012824,0
12311,2018012901,0
12311,2018012902,0
12311,2018012903,0
12311,2018012904,0
12311,2018012905,0
12311,2018012906,0
12311,2018012907,0
12311,2018012908,0
12311,2018012909,0
12311,2018012910,0
12311,2018012911,0
12311,2018012912,0
12311,2018012913,0
12311,2018012914,0
12311,2018012915,0
12311,2018012916,0
12311,2018012917,0
12311,2018012918,0
12311,2018012919,0
12311,2018012920,0
12311,2018012921,0
12311,2018012922,0
12311,2018012923,0
12311,2018012924,0
12311,2018013001,0
12311,2018013002,0
12311,2018013003,0
12311,2018013004,0
12311,2018013005,0
12311,2018013006,0
12311,2018013007,0
12311,2018013008,0
12311,2018013009,0.1
12311,2018013010,0
12311,2018013011,0
12311,2018013012,0
12311,2018013013,0
12311,2018013014,0
12311,2018013015,0
12311,2018013016,0
12311,2018013017,0
12311,2018013018,0
12311,2018013019,0
12311,2018013020,0
12311,2018013021,0
12311,2018013022,0
12311,2018013023,0
12311,2018013024,0
12311,2018013101,0
12311,2018013102,0
12311,2018013103,0
12311,2018013104,0
12311,2018013105,0
12311,2018013106,0
12311,2018013107,0
12311,2018013108,0
12311,2018013109,0
12311,2018013110,0
12311,2018013111,0
12311,2018013112,0
12311,2018013113,0
12311,2018013114,0
12311,2018013115,0
12311,2018013116,0
12311,2018013117,0
12311,2018013118,0
12311,2018013119,0
12311,2018013120,0
12311,2018013121,0
12311,2018013122,0
12311,2018013123,0
12311,2018013124,0
12311,2018020101,0
12311,2018020102,0
12311,2018020103,0
12311,2018020104,0
12311,2018020105,0
12311,2018020106,0
12311,2018020107,0
12311,2018020108,0
12311,2018020109,0
12311,2018020110,0
12311,2018020111,0
12311,2018020112,0
12311,2018020113,0
12311,2018020114,0.6
12311,2018020115,1.2
12311,2018020116,1.2
12311,2018020117,1
12311,2018020118,1.1
12311,2018020119,0.7
12311,2018020120,0.8
12311,2018020121,0.4
12311,2018020122,0.5
12311,2018020123,0.4
12311,2018020124,0.3
12311,2018020201,0.6
12311,2018020202,0.4
12311,2018020203,0.6
12311,2018020204,0.5
12311,2018020205,0.7
12311,2018020206,1
12311,2018020207,0.5
12311,2018020208,0.5
12311,2018020209,0.3
12311,2018020210,2
12311,2018020211,0.5
12311,2018020212,0.2
12311,2018020213,0.4
12311,2018020214,0.4
12311,2018020215,0.3
12311,2018020216,0.1
12311,2018020217,0.1
12311,2018020218,0
12311,2018020219,0
12311,2018020220,0
12311,2018020221,0
12311,2018020222,0
12311,2018020223,0
12311,2018020224,0
12311,2018020301,0
12311,2018020302,0
12311,2018020303,0
12311,2018020304,0
12311,2018020305,0
12311,2018020306,0
12311,2018020307,0
12311,2018020308,0
12311,2018020309,0.3
12311,2018020310,0.7
12311,2018020311,0.4
12311,2018020312,0.3
12311,2018020313,0.3
12311,2018020314,0.3
12311,2018020315,0
12311,2018020316,0.3
12311,2018020317,0
12311,2018020318,1
12311,2018020319,0.3
12311,2018020320,0.3
12311,2018020321,0
12311,2018020322,0.1
12311,2018020323,0
12311,2018020324,0
12311,2018020401,0
12311,2018020402,0
12311,2018020403,0
12311,2018020404,0
12311,2018020405,0
12311,2018020406,0
12311,2018020407,0
12311,2018020408,0
12311,2018020409,0
12311,2018020410,0
12311,2018020411,0
12311,2018020412,0
12311,2018020413,0
12311,2018020414,0.1
12311,2018020415,0
12311,2018020416,0
12311,2018020417,0
12311,2018020418,0
12311,2018020419,0
12311,2018020420,0
12311,2018020421,0
12311,2018020422,0
12311,2018020423,0
12311,2018020424,0
12311,2018020501,0
12311,2018020502,0
12311,2018020503,0
12311,2018020504,0
12311,2018020505,0
12311,2018020506,0
12311,2018020507,0
12311,2018020508,0
12311,2018020509,0
12311,2018020510,0
12311,2018020511,0
12311,2018020512,0
12311,2018020513,0
12311,2018020514,0
12311,2018020515,0
12311,2018020516,0
12311,2018020517,0
12311,2018020518,0
12311,2018020519,0
12311,2018020520,0
12311,2018020521,0
12311,2018020522,0
12311,2018020523,0
12311,2018020524,0
12311,2018020601,0
12311,2018020602,0
12311,2018020603,0
12311,2018020604,0
12311,2018020605,0
12311,2018020606,0
12311,2018020607,0
12311,2018020608,0
12311,2018020609,0
12311,2018020610,0
12311,2018020611,0
12311,2018020612,0
12311,2018020613,0
12311,2018020614,0
12311,2018020615,0
12311,2018020616,0
12311,2018020617,0
12311,2018020618,0
12311,2018020619,0
12311,2018020620,0
12311,2018020621,0
12311,2018020622,0
12311,2018020623,0
12311,2018020624,0
12311,2018020701,0
12311,2018020702,0
12311,2018020703,0
12311,2018020704,0
12311,2018020705,0
12311,2018020706,0
12311,2018020707,0
12311,2018020708,0
12311,2018020709,0
12311,2018020710,0.7
12311,2018020711,0.4
12311,2018020712,0.2
12311,2018020713,0.1
12311,2018020714,0
12311,2018020715,0
12311,2018020716,0
12311,2018020717,0
12311,2018020718,0
12311,2018020719,0
12311,2018020720,0
12311,2018020721,0
12311,2018020722,0
12311,2018020723,0.1
12311,2018020724,0
12311,2018020801,0.1
12311,2018020802,0
12311,2018020803,0
12311,2018020804,0.1
12311,2018020805,0
12311,2018020806,0
12311,2018020807,0.1
12311,2018020808,0
12311,2018020809,0
12311,2018020810,0
12311,2018020811,0
12311,2018020812,0.1
12311,2018020813,0
12311,2018020814,0
12311,2018020815,0
12311,2018020816,0
12311,2018020817,0
12311,2018020818,0
12311,2018020819,0
12311,2018020820,0
12311,2018020821,0
12311,2018020822,0
12311,2018020823,0
12311,2018020824,0
12311,2018020901,0
12311,2018020902,0
12311,2018020903,0
12311,2018020904,0
12311,2018020905,0
12311,2018020906,0
12311,2018020907,0
12311,2018020908,0
12311,2018020909,0
12311,2018020910,0
12311,2018020911,0
12311,2018020912,0
12311,2018020913,0
12311,2018020914,0
12311,2018020915,0
12311,2018020916,0
12311,2018020917,0
12311,2018020918,0
12311,2018020919,0
12311,2018020920,0
12311,2018020921,0
12311,2018020922,0
12311,2018020923,0
12311,2018020924,0
